,Unnamed: 0,Unnamed: 0.1,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,album_id,release_date
440,440,440,Westlife,Westlife - The Lovesongs,Unbreakable - Single Remix,3VBmCPDcJ4LXBXUVnrox4Y,0.414,0.563,7,-5.361,1,0.0249,0.0,0.0856,0.261,81.008,271827,3,-,-
441,441,441,DJ Sammy,Heaven,Heaven,0KT6DLAELYSbgfUemzwGPX,0.565,0.942,8,-6.821,1,0.0518,0.000406,0.152,0.568,137.973,235000,4,spotify:album:26c7MmQ4w8EAvVLb4jilaM,2020-09-18
442,442,442,Nelly,Nellyville,Dilemma,18vdhCWxqPohnPwicDi3Xr,0.73,0.551,2,-8.172,0,0.152,0.000121,0.181,0.604,168.118,289160,4,spotify:album:4HUUHHXBXImwksfbSPqE7q,2002-06-25
443,443,443,Various Artists,"Just Dance Video Game Hits, Vol. 1",Aserejé (The Ketchup Song),46YNMs8Hh6yjn5x0qtUMbg,0.591,0.956,1,-4.989,1,0.105,6.31e-05,0.127,0.883,184.947,213187,4,-,-
444,444,444,Will Young,From Now On,The Long and Winding Road,4mGDeChO9f1Tds6cUEOHSn,0.373,0.327,3,-9.613,1,0.027,0.0,0.228,0.158,137.101,209373,3,spotify:album:7sn3HV63uiK013kmxmKxBw,2020-05-15
445,445,445,P!nk,Greatest Hits...So Far!!!,Just Like a Pill,7uz2Rk1sow6wLj3PCXfDeb,0.67,0.813,9,-3.509,1,0.0276,0.0,0.0774,0.24,102.051,237480,4,spotify:album:2dpS2uYlkzDsPjl3IZbNjD,2010-11-12
446,446,446,Atomic Kitten,Atomic Kitten,The Tide Is High - Radio Mix,5WuVWOngcRkMOx9RRLCvui,0.776,0.693,7,-2.528,1,0.0314,0.00177,0.0322,0.635,102.996,205360,4,spotify:album:340y6ZpqGxp4xW0203bOPN,2003-04-22
447,447,447,Blazin' Squad,The Best of Blazin' Squad,Crossroads - Radio Edit,4IEOKcFZGMiKp5NXYjH001,0.661,0.746,4,-5.153,1,0.042,0.0,0.325,0.502,144.188,188693,4,spotify:album:0frNora1jeUpVkDZXF62Tk,2012-10-22
448,448,448,Sugababes,Angels With Dirty Faces (International version),Round Round,6FmtB3SLE6eqb24VfMnH4z,0.735,0.859,6,-3.845,0,0.0346,3.95e-06,0.111,0.758,126.587,237053,4,-,-
449,449,449,Darius,Dive In,Colourblind,3lkpQ3BbXxPyvwnqjipkH4,0.737,0.652,2,-4.393,1,0.0335,0.0,0.0699,0.881,108.175,215293,4,spotify:album:6Hz0EJnXa25D4ofTN0mMzT,2011-01-01
450,450,450,Gareth Gates,What My Heart Wants To Say,Anyone of Us (Stupid Mistake),5MF62bkZ7Uy3UxteONmUBV,0.7,0.72,1,-6.061,1,0.0261,0.0,0.0845,0.654,106.986,227867,4,spotify:album:7icQiiIPVd5Tbmr8VFkru7,2014-01-24
451,451,451,Elvis Presley,Elvis 30 #1 Hits,A Little Less Conversation - JXL Radio Edit Remix,7FNIEfhhBlzsZFxCwI5Nwh,0.59,0.976,11,-4.866,0,0.0488,0.293,0.155,0.686,114.996,213240,4,spotify:album:0QVoYzGd1p8Z3ohEaM0lsc,2002-09-24
452,452,452,Will Young,From Now On,Light My Fire,3ncFFKyZYIfiWNaOqvSUKz,0.77,0.796,6,-7.333,1,0.0316,1.67e-06,0.139,0.846,106.899,209827,4,spotify:album:7sn3HV63uiK013kmxmKxBw,2020-05-15
453,453,453,Eminem,The Eminem Show,Without Me,06wOQGz4bGB7HETrIjpIep,0.915,0.656,7,-2.827,1,0.0716,0.0,0.324,0.642,112.243,290227,4,spotify:album:2cWBwpqMsDJC1ZUwz813lo,2002-05-26
454,454,454,Liberty X,Thinking It Over,Just A Little,2zzXeIZU8VkOfrdbO7KW2j,0.796,0.617,5,-6.198,0,0.0619,0.0,0.0495,0.72,103.858,236133,4,spotify:album:0MtOv630nV65kAilpk9a9F,2002-01-01
455,455,455,Ronan Keating,Destination,If Tomorrow Never Comes,29ZqJAqAS6S6UJ4CB6cfkr,0.565,0.494,10,-6.181,1,0.0269,0.0,0.1,0.257,79.07,214307,4,spotify:album:3uvbInwEqnTnYmjgCDfCsc,2020-12-18
456,456,456,Holly Valance,Kiss Kiss,Kiss Kiss,60RqjHKJNaFuhR8wWN5gvY,0.706,0.765,7,-3.365,1,0.126,0.372,0.0825,0.526,97.02,203467,4,spotify:album:1OnzqJTL9bwe4kvaLxRYxt,2021-04-09
457,457,457,Sugababes,Angels With Dirty Faces,Freak Like Me,3P7FZtdmydBC3YahuDoiGF,0.519,0.917,5,-3.456,1,0.0914,1.41e-06,0.58,0.394,91.868,195867,4,spotify:album:7wUP2eloas49o4lqSNWRdu,2002-01-01
458,458,458,Oasis,The Hindu Times,The Hindu Times,3VqlGue0KwuWnQPNCUv2ar,0.418,0.954,11,-3.065,1,0.0499,9.99e-06,0.203,0.376,113.908,233600,4,spotify:album:1luo1Rqn2siffmttcN13cV,2002-04-15
459,459,459,Gareth Gates,What My Heart Wants To Say,Unchained Melody,4o5AS9PNLnSNru7XQsjesQ,0.368,0.426,10,-8.049,1,0.0277,5.39e-06,0.108,0.208,106.52,233667,3,spotify:album:7icQiiIPVd5Tbmr8VFkru7,2014-01-24
460,460,460,Will Young,From Now On,Anything Is Possible,3BIQKLdTcERol0femiMKQN,0.585,0.693,7,-6.985,1,0.0385,0.0,0.209,0.327,72.995,222200,4,spotify:album:7sn3HV63uiK013kmxmKxBw,2020-05-15
461,461,461,Westlife,World Of Our Own,World of Our Own,2d0KTMihcLLOz29YdYmule,0.704,0.761,1,-4.659,1,0.0347,0.0,0.0487,0.907,97.002,211427,4,spotify:album:5FECTGZ9UdITzeo7o0AhUZ,2001-11-12
462,462,462,Enrique Iglesias,Escape,Hero,3Y8WRvVlQHMvtBwaV4TGlJ,0.555,0.638,7,-5.555,1,0.0418,2.31e-05,0.107,0.149,151.933,264240,4,spotify:album:5FB5E1fwFeVqpz2CCzRSve,2021-11-05
463,463,463,George Harrison,All Things Must Pass (Remastered),My Sweet Lord,1chu8wc9zbNqTQ2ahROys1,0.537,0.685,1,-8.935,0,0.0333,0.0,0.0839,0.542,120.965,281227,4,spotify:album:4I4xtHaIFOzhZfp1NIHkY6,1970-11-27
464,464,464,Various Artists,Ultimate R&B 2008 (Double Album),More Than A Woman,6jr9VaA3GatuhADnz4Sx9r,0.637,0.596,11,-8.097,1,0.0792,0.000515,0.0795,0.744,87.006,228707,4,-,-
465,465,465,Robbie Williams,Swing When You're Winning,Somethin' Stupid,4kSKacywUJHdhyst4PL6pl,0.654,0.515,0,-12.185,1,0.0261,5.62e-06,0.174,0.677,106.191,170493,4,spotify:album:3eWoVPAUtBO8JpwOkWpvnw,2001-11-19
466,466,466,Daniel Bedingfield,Gotta Get Thru This,Gotta Get Thru This - D'N'D Radio Edit,2HStGirSZokbjdi1xU1QCW,0.836,0.762,7,-5.044,0,0.0598,5.48e-05,0.102,0.941,133.592,162333,4,spotify:album:2EdZjwEgBXjtdkwkZ73fFA,2002-01-01
467,467,467,S Club 7,Sunshine,Have You Ever,2wkoy95ZlmANduYJcq5v6K,0.585,0.702,0,-5.734,1,0.0325,0.0,0.216,0.51,139.909,201533,4,spotify:album:1kwAv74rVTTGMpawGsXtiE,2020-04-03
468,468,468,Blue,If You Come Back,If You Come Back,0kGE9IwuBGg5hZXKka1GCb,0.578,0.716,10,-4.501,1,0.0316,0.0,0.0535,0.657,78.392,208227,4,spotify:album:59IJ3ESntqKZEIK60KWX7Z,2020-04-17
469,469,469,Westlife,World Of Our Own,Queen of My Heart - Radio Edit,6uRS28NdvYNpvzflPsO82y,0.517,0.486,11,-6.274,1,0.0267,0.0,0.143,0.28,109.024,259400,3,spotify:album:5FECTGZ9UdITzeo7o0AhUZ,2001-11-12
470,470,470,Afroman,The Good Times,Because I Got High,67bmewSyp7qz1nsveMxcgF,0.801,0.335,7,-8.596,1,0.498,0.0,0.103,0.851,165.999,199293,4,spotify:album:5MH765pytbQasmDxXArTah,2012-01-01
471,471,471,Kylie Minogue,Fever,Can't Get You out of My Head,3E7ZwUMJFqpsDOJzEkBrQ7,0.766,0.563,9,-7.516,0,0.0339,0.683,0.115,0.964,126.007,230640,4,spotify:album:2YeOhhJg3OWpN0F1VYPxtW,2005-09-27
472,472,472,DJ Ötzi,Simply The Best,Hey Baby,5g3rL93FXCoTZwP2zr9RE5,0.627,0.908,6,-5.369,0,0.0401,0.0,0.329,0.781,134.985,220707,4,spotify:album:1ZFC0iOKUp4M16eHXVaeG4,1991-01-01
473,473,473,The Hoopty Do’s,Kids Road Trip Vol.1 - Favourite TV Themes,Bob The Builder’s - Mambo No.5 Theme,4c5TBUUCxSbfxoiLbaXVeG,0.712,0.826,5,-5.75,0,0.24,9.93e-05,0.0374,0.905,172.995,216773,4,-,-
474,474,474,Blue,All Rise,Too Close,5JHbwrC8KTnsxfKkWJx09p,0.789,0.761,2,-2.905,1,0.0377,0.0,0.0372,0.735,102.422,226853,4,spotify:album:0iAEI0bDtpI6PcNCWkZEV9,2021-09-03
475,475,475,Five,Kingsize,Let's Dance - Radio Edit,7nB1nRNmO9sUcXyyt8TNTf,0.627,0.849,4,-6.695,0,0.0929,0.000337,0.381,0.549,117.992,218440,4,spotify:album:4ZiTa0fzBxRjQYrhxZUjJA,2021-01-29
476,476,476,So Solid Crew,They Don't Know,21 Seconds,2LkvIXU77zvPDFXu6SD73G,0.607,0.637,1,-11.072,1,0.241,0.0,0.124,0.818,137.03,302827,4,spotify:album:64IFfMf7W67CLvXaYeRNB6,2016-09-09
477,477,477,Atomic Kitten,Atomic Kitten,Eternal Flame - Single Version,5v3mBaerfr6GTB2inKxq7M,0.579,0.609,3,-6.391,1,0.0297,0.003,0.0695,0.495,83.923,193520,4,spotify:album:340y6ZpqGxp4xW0203bOPN,2003-04-22
478,478,478,Robbie Williams,Eternity/The Road To Mandalay,Eternity,2pfDQ98TBUQeleVPRweuDb,0.473,0.313,10,-8.107,1,0.0267,2.33e-06,0.0923,0.195,77.959,302733,4,spotify:album:0ZQsKRAgVec6TBwMdOfPOK,2001-01-01
479,479,479,Various Artists,KISSTORY,Another Chance - Radio Edit,1LO1In9ulvdP2sBjah487v,0.608,0.921,3,-5.261,1,0.0321,0.0163,0.225,0.764,129.853,206907,4,spotify:album:31keB2RIYqScXvv6Mx4yav,2015-07-31
480,480,480,Christina Aguilera,Keeps Gettin' Better: A Decade of Hits,Lady Marmalade,2gocMpiwnMRLDejlcSJt7J,0.741,0.859,5,-2.223,1,0.057,1.84e-06,0.664,0.611,109.905,265973,4,spotify:album:2019iQx5MmA6byqYqdK7zS,2008-11-12
481,481,481,Shaggy,Hot Shot (UK EDITION WITH 2 BONUS TRACKS & 2 VIDS),Angel,0zbfxaHhnFQoKhQ189Z5Wa,0.806,0.763,6,-2.924,1,0.0954,0.0,0.0434,0.826,85.299,235133,4,-,-
482,482,482,DJ Pied Piper,Do You Really Like It,Do You Really Like It? - Radio Edit,2V3a0xQdTTJJM2MLwAZppM,0.847,0.877,2,-5.424,1,0.0493,0.0,0.148,0.764,131.044,217120,4,spotify:album:6Q29k7cHbnjX8ErN6B32GV,2001-05-21
483,483,483,Geri Halliwell,It's Raining Men,It's Raining Men,6IOKrkLJQYDwCf6nthu8DB,0.637,0.929,5,-6.03,0,0.0447,0.00796,0.318,0.604,136.482,254640,4,spotify:album:1EpfuPpLiRA0LgWjoz5bi1,2016-11-16
484,484,484,S Club 7,Sunshine,Don't Stop Movin',2mc3KhEpFAh8saVFVNb1hC,0.828,0.676,7,-6.132,1,0.032,0.0,0.0513,0.901,117.041,235627,4,spotify:album:1kwAv74rVTTGMpawGsXtiE,2020-04-03
485,485,485,Destiny's Child,Survivor,Survivor,2Mpj1Ul5OFPyyP4wB62Rvi,0.514,0.911,1,-2.027,0,0.41,0.0,0.775,0.619,161.109,254027,4,spotify:album:2HcjLD0ButtKsQYqzoyOx9,2001-05-01
486,486,486,Emma Bunton,A Girl Like Me,What Took You So Long?,6WJtzSaXumGZ7pIa0z7QIP,0.668,0.772,9,-5.4,0,0.0307,0.0,0.341,0.911,118.011,241000,4,spotify:album:2JdjS6jjOml7nt7Yjo0nnh,2006-04-10
487,487,487,Various Artists,Pop Stars,Pure & Simple,2p65vUwuD3UbvH4BvymFsE,0.603,0.737,6,-5.324,0,0.0391,0.0,0.238,0.772,75.002,226587,4,spotify:album:0UnBZ8laFgLUq5Ty5vbikQ,2018-11-03
488,488,488,Westlife,World Of Our Own,Uptown Girl - Radio Edit,2ENx9vLmbagrc0yDY1j0BN,0.649,0.9,6,-5.81,0,0.0311,0.000395,0.523,0.893,128.995,186000,4,spotify:album:5FECTGZ9UdITzeo7o0AhUZ,2001-11-12
489,489,489,Shaggy,The Boombastic Collection - Best Of Shaggy (International Version),It Wasn't Me,0ec2YqaLnasKAES0iWMmhy,0.852,0.604,0,-4.569,1,0.0642,0.0,0.327,0.667,94.762,227547,4,-,-
490,490,490,Shaggy-licious,It Wasn't Me,It Wasn't Me,6276XQhjrrOD3bW5EaLQNz,0.882,0.506,5,-10.082,1,0.192,0.0,0.173,0.838,93.217,236935,4,spotify:album:56x4whs8BAwNSNKyBJVsDC,2021-12-14
491,491,491,Atomic Kitten,Atomic Kitten,Whole Again,4WGTwyHPMvB3HWiEO9R0wb,0.742,0.715,4,-4.489,1,0.0351,0.00218,0.111,0.652,94.011,185867,4,spotify:album:340y6ZpqGxp4xW0203bOPN,2003-04-22
492,492,492,Limp Bizkit,Chocolate Starfish And The Hot Dog Flavored Water,Rollin' (Air Raid Vehicle),1jH2IzZ7JnixFoGG6XSnpf,0.604,0.931,9,-3.326,1,0.175,0.0,0.271,0.682,96.249,213760,4,spotify:album:5mi7FKaWE5CtcOjdyxScA7,2000-10-17
493,493,493,Jennifer Lopez,J.Lo,Love Don't Cost a Thing,6QAOkWnUrLLoDfmndW9Z3P,0.777,0.834,4,-5.129,0,0.0843,1.3e-06,0.361,0.66,97.527,221467,4,spotify:album:76QqoE30i9HVwxtxYMkWXT,2001-01-23
494,494,494,Rui Da Silva,Produced & Remixed,Touch Me,2LGrLtvYEHrd3Nnot4Hxuw,0.78,0.925,4,-6.715,0,0.046,0.36,0.129,0.564,127.968,515173,4,spotify:album:7slnTp1JuFDHosCeCCGPrI,2002-04-15
495,495,495,The T.V. Band,T.V. Series,"Can We Fix It? (From ""Bob The Builder"")",1Ey0REpqfFfAa2ZeTI2pbE,0.707,0.93,4,-8.127,1,0.0782,4.81e-05,0.227,0.473,134.071,187000,4,spotify:album:0a57EmojDlYj5Wh26EyAKU,2020-07-17
496,496,496,Eminem,The Marshall Mathers LP,Stan,4HkJZAJUvXmqGquwlXFTCu,0.781,0.77,6,-4.421,0,0.23,2.11e-06,0.532,0.495,80.052,404067,4,spotify:album:6t7956yu5zYf5A829XRiHC,2000-05-23
497,497,497,S Club 7,Sunshine,Never Had A Dream Come True,1229CMlKZ0VULaGt0lTVzc,0.643,0.536,5,-5.593,1,0.0278,0.0,0.0831,0.471,122.919,240267,4,spotify:album:1kwAv74rVTTGMpawGsXtiE,2020-04-03
498,498,498,Destiny's Child,Survivor,"Independent Women, Pt. 1",69XUpOpjzDKcfdxqZebGiI,0.73,0.602,6,-3.782,0,0.206,3.69e-06,0.169,0.927,97.954,221133,4,spotify:album:2HcjLD0ButtKsQYqzoyOx9,2001-05-01
499,499,499,LeAnn Rimes,I Need You,Can't Fight The Moonlight,2AogRMqARWyUP7VQ3gmSoY,0.628,0.834,6,-6.341,0,0.0497,0.0,0.051,0.626,97.865,215507,4,spotify:album:6ag1TA7jYSh8NjFtBL9bFR,2020-10-30
500,500,500,A1,The a List,Same Old Brand New You,4JjKoRNoshfbNqrFYthKND,0.809,0.918,11,-4.347,0,0.0348,0.000225,0.0672,0.645,107.011,254480,4,spotify:album:2mIFpqxnoM71gHMBKlzZtM,1990-01-16
501,501,501,Westlife,Coast To Coast (Expanded Edition),My Love,5p0ietGkLNEqx1Z7ijkw5g,0.491,0.593,0,-5.975,1,0.0255,0.0,0.257,0.328,144.142,231760,4,spotify:album:6P1sBa0T1fRooA0UTAQfOu,2000
502,502,502,Spice Girls,Forever,Holler,1NwDWbpg9dPH12xBd2ibrv,0.769,0.819,10,-3.941,0,0.0431,0.0037,0.0744,0.82,109.998,255867,4,spotify:album:3hn46RDrEmoi4XhLjgdNjZ,2019-12-06
503,503,503,Steps,Buzz,Stomp,7mybpRuyAt1DqAmYoRp9D4,0.775,0.771,2,-7.128,0,0.0351,0.0,0.259,0.635,129.993,200653,4,spotify:album:1yiIJTgIJgGNFOvnmPfJ8a,2021-01-15
504,504,504,U2,All That You Can't Leave Behind,Beautiful Day,0gzqZ9d1jIKo9psEIthwXe,0.536,0.928,11,-6.492,0,0.0589,0.00134,0.2,0.389,136.258,248400,4,spotify:album:7gskILm9UyDvFlmmAoqn2g,2000-01-01
505,505,505,All Saints,Saints & Sinners,Black Coffee,3SD11QnefCc3RNfKzxKMmJ,0.673,0.7,9,-7.484,1,0.0287,0.00174,0.0756,0.503,120.01,289427,4,spotify:album:5HSdx1824FepWuf8NbG7B3,1982-11-20
506,506,506,Mariah Carey,#1 to Infinity,Against All Odds (Take A Look at Me Now) (feat. Westlife),5u1kFWItrvidV7dEDa3j1T,0.496,0.503,1,-6.433,1,0.0338,0.0,0.105,0.329,117.527,200480,4,spotify:album:3FSCbVL6dGzqkHwn7LYqxK,2015
507,507,507,Sebastian Gamboa,Vintage Ibiza Classics,Lady (Hear Me Tonight),6ynDLZeJjR2XitUKhS7KKW,0.734,0.908,6,-5.144,1,0.0654,0.000428,0.0372,0.839,126.028,274373,4,-,-
508,508,508,Various Artists,Summer Holiday Hits,Lady (Hear Me Tonight) - Radio Edit,2zc5zetKXDQR0ITvwuUN3Q,0.729,0.745,6,-7.695,1,0.0507,0.0004,0.0816,0.782,125.998,218840,4,spotify:album:5sAgbiWPDTAN45IgvikLd2,2017-03-24
509,509,509,A1,The a List,Take on Me,6IVJFZI4fejlJ9XTa3CG5G,0.562,0.931,9,-4.809,1,0.0469,2e-06,0.269,0.537,165.08,212880,4,spotify:album:2mIFpqxnoM71gHMBKlzZtM,1990-01-16
510,510,510,Madonna,Music,Music,2fzykVsO2Di5jnofUNX3YE,0.736,0.802,7,-8.527,1,0.0663,0.0876,0.14,0.871,119.854,225973,4,spotify:album:6IHYWANADSAFtibDH1fsUm,2021-10-08
511,511,511,Sophie Ellis-Bextor,Read My Lips,Groovejet (If This Ain't Love) - Live Mix,769dsXhj9ZojWQdpek2wpH,0.623,0.891,9,-4.979,0,0.0335,1.41e-06,0.977,0.55,123.026,239667,4,spotify:album:5218wVMa75jODZbM6oIa1j,2001
512,512,512,Melanie C,Northern Star,I Turn To You - Hex Hector Radio Mix,5x5zRAJy1a8lSKWCCKSCIH,0.638,0.955,6,-2.247,1,0.0274,0.000128,0.16,0.6,137.987,252493,4,spotify:album:6TjfhQSmmBOEwIXkoT3fdZ,1999
513,513,513,Robbie Williams,Sing When You're Winning,Rock DJ,4pbyDPjFgfPqFTcIMC8xpK,0.708,0.772,7,-4.264,1,0.0322,0.0,0.467,0.861,103.035,258560,4,spotify:album:0fpjbJvjq6Zxj8xoIjX31m,2013-01-01
514,514,514,Craig David,Born To Do It,7 Days,4DDzkbIwmJVAAo1yJmr5V1,0.622,0.823,4,-7.545,0,0.0512,0.0,0.0966,0.862,166.019,235213,4,spotify:album:5TedEgCbtmvDnXzUtXEFJY,2000-08-14
515,515,515,Five,Greatest Hits,We Will Rock You - Radio Edit,4SLF9XoKaFRHyJmBJm7RMi,0.554,0.856,4,-6.109,0,0.202,0.0,0.216,0.381,179.909,189267,4,spotify:album:1WBZyULtlANBKed7Zf9cDP,1998-01-01
516,516,516,Ronan Keating,10 Years Of Hits,Life Is A Rollercoaster,1Cm7y5pGIT2zdpdRCuKVIc,0.656,0.847,0,-6.947,1,0.0315,0.000239,0.493,0.835,118.971,234760,4,spotify:album:64O4gYFs64wZqznblUncYM,1974
517,517,517,The Corrs,In Blue,Breathless,5OQGeJ1ceykovrykZsGhqL,0.607,0.82,11,-7.754,1,0.0597,6.8e-05,0.269,0.768,126.988,207507,4,spotify:album:1z02WpEdAuImwfySk43owY,2020-09-11
518,518,518,Eminem,Curtain Call (Deluxe),The Real Slim Shady,1MYlx4dBtiyjn7K8YSyfzT,0.947,0.655,5,-4.243,0,0.0609,0.0,0.0433,0.787,104.485,284800,4,spotify:album:5qENHeCSlwWpEzb25peRmQ,2005-12-06
519,519,519,Kylie Minogue,Light Years,Spinning Around,0JcgDliDqDac8iOFFRm7tZ,0.757,0.731,6,-5.704,0,0.0537,7.67e-05,0.0917,0.67,120.04,206627,4,spotify:album:3vH4V069uawep9By3y6EP7,2000-09-25
520,520,520,Black Legend,You see the trouble with me,You see the trouble with me - We'll Be In Trouble Radio Edit,03HhtccRmLReCaa9lp4qHD,0.59,0.953,6,-7.876,1,0.0345,0.57,0.28,0.537,124.974,297507,4,spotify:album:5XbabXcwYuUc3NfKbRDbdx,2000-02-01
521,521,521,Various Artists,Floorfillers Classics,It Feels So Good - Radio Edit,2WB6dwMrvE7Qdq2cALFc4p,0.53,0.855,5,-9.289,0,0.0372,0.00476,0.216,0.727,136.529,162067,4,-,-
522,522,522,Billie Piper,The Very Best Of Billie Piper,Day and Night,2B7EoyBNWV4kHARYhYNIxC,0.713,0.761,5,-4.934,0,0.0335,3.82e-05,0.0641,0.899,105.999,197813,4,spotify:album:3sNtFp20Iy8BgiNtRwUJkI,2005-01-01
523,523,523,Various Artists,Pacha Ibiza - The House Collection (2000-2009),Don't Call Me Baby,5SgRNh54TtcgEDF4UdqVsh,0.808,0.982,3,-6.602,0,0.0313,0.00581,0.352,0.957,124.992,228140,4,-,-
524,524,524,Britney Spears,Oops!... I Did It Again,Oops!...I Did It Again,6naxalmIoLFWR0siv8dnQQ,0.751,0.834,1,-5.444,0,0.0437,1.77e-05,0.355,0.894,95.053,211160,4,spotify:album:5PmgtkodFl2Om3hMXONDll,2000-05-16
525,525,525,Oxide & Neutrino,Execute,Bound 4 da Reload - Casualty,4UYrVcOhdVQ2L0ZwYliXNH,0.852,0.938,7,-6.598,1,0.0989,0.114,0.471,0.758,133.166,292227,4,spotify:album:6rCVWKgRXRdH0hvfVCfZVI,2020-05-29
526,526,526,Various Artists,The Playlist - Holiday Songs,Toca's Miracle - Radio Edit,3AOdaEVNaVEUTBF3jIn14f,0.803,0.77,4,-8.954,0,0.0346,0.00705,0.105,0.926,135.099,202440,4,-,-
527,527,527,Craig David,Born To Do It,Fill Me In,2YK9Ewy8tytkmKRrOZPjs8,0.686,0.742,8,-6.981,1,0.0389,0.00728,0.0871,0.858,132.495,231493,4,spotify:album:5TedEgCbtmvDnXzUtXEFJY,2000-08-14
528,528,528,Westlife,Westlife,Fool Again,5h9etcHD1K0OTljIAIw0Kh,0.532,0.526,4,-6.812,1,0.0292,0.0,0.053,0.536,75.996,235067,4,spotify:album:03zaputfmJ3wwrKh6bHcTN,1999-11-01
529,529,529,Melanie C,Northern Star,Never Be The Same Again - Single Mix,77tfHVcjhVnMI9oyL63tWW,0.739,0.709,7,-3.077,0,0.068,0.0,0.0848,0.558,81.001,254973,4,spotify:album:6TjfhQSmmBOEwIXkoT3fdZ,1999
530,530,530,Geri Halliwell,Schizophonic,Bag It Up,6tciQYmD0nQCdDE4IQCrdy,0.615,0.943,0,-4.233,1,0.0656,0.0,0.432,0.849,116.851,225107,4,spotify:album:7r14xPWDHH2ao9gLrDxHMd,1999-06-07
531,531,531,Chicane,Best Of,Don't Give Up,0s4OFXSWFjkLeUh8OOeXx1,0.671,0.788,10,-7.637,0,0.0394,0.666,0.108,0.494,132.003,210453,4,spotify:album:1ohdh4vzVUXhtaE04cHvle,2019-11-20
532,532,532,Madonna,Music,American Pie,3afv9TL8ixr4T9VbiKnrwe,0.631,0.734,5,-7.48,0,0.036,0.0,0.135,0.591,124.036,273533,4,spotify:album:6IHYWANADSAFtibDH1fsUm,2021-10-08
533,533,533,Various Artists,For My Mum,Pure Shores,1mPmh1JgBGMPReq6XuhK3x,0.631,0.664,6,-9.197,1,0.0242,0.00042,0.0696,0.407,100.618,268747,4,spotify:album:7a1Tf1XiaQiIF3Ac1pUNis,2010-01-02
534,534,534,Oasis,Standing On The Shoulder Of Giants,Go Let It Out,5Dkk5FxeipGN7HmY5i4Uq5,0.409,0.86,2,-5.635,1,0.0338,9.76e-05,0.216,0.63,84.203,280693,4,spotify:album:6aBxuQpJ9D20cZQpF3wLL3,2000-02-28
535,535,535,Gabrielle,Now And Always: 20 Years Of Dreaming,Rise,4DAxxBU8fQ4uDE2Zc3yz6c,0.554,0.484,8,-9.456,1,0.0253,1.67e-05,0.0909,0.606,144.737,218814,4,-,-
536,536,536,Britney Spears,Greatest Hits: My Prerogative,Born to Make You Happy,0B1wjAs2UKxKw80zTfjJXU,0.636,0.936,7,-4.01,1,0.047,0.00044,0.0645,0.686,84.135,243507,4,spotify:album:574xhx2X0G9MkqACxqi4cg,2004
537,537,537,Manic Street Preachers,Forever Delayed,The Masses Against the Classes,0Wij6cWb0i3R6TXrX01nEy,0.439,0.965,6,-4.24,0,0.133,0.701,0.37,0.358,144.637,202107,4,spotify:album:4LuU1VN5L1hSk8qDF9tmEx,2002-10-28
538,538,538,Westlife,I Have A Dream,I Have a Dream,0kM9fnkCmFSEVlMIeSYsxJ,0.532,0.726,7,-6.709,1,0.0245,0.0,0.0894,0.409,105.055,247333,4,spotify:album:4XfhLjxa08wm798RwjBDt5,2011-10-16
539,539,539,Cliff Richard,75 at 75,The Millennium Prayer,6SHuJfgeN2LXugmRJrXNcC,0.243,0.596,2,-6.711,1,0.0398,0.0,0.101,0.0451,185.328,281080,4,spotify:album:5q3JQvTNdsKIRq4tW9Z7o5,2015-09-18
540,540,540,Various Artists,True 90s (3 CD Set),King Of My Castle - Radio Edit,7vPM3drObCRLobjsTfEZ3f,0.872,0.787,6,-7.59,1,0.059,0.374,0.0959,0.85,127.243,206173,4,-,-
541,541,541,Robbie Williams,I've Been Expecting You,She's The One,4lO57zZGFcj7vSY4QhfVDq,0.243,0.609,10,-8.451,1,0.0323,1.13e-05,0.221,0.333,166.668,258027,4,spotify:album:4sgNyq4LbcoRnNhte25GPs,1998
542,542,542,Geri Halliwell,Schizophonic,Lift Me Up,1hM7qXR6BEQPbitmLXIwKR,0.61,0.84,4,-5.003,1,0.0262,0.000265,0.0867,0.61,107.026,231267,4,spotify:album:7r14xPWDHH2ao9gLrDxHMd,1999-06-07
543,543,543,Five,Invincible,Keep On Movin',0mrU1w2UMIZnR2I6oguwGz,0.742,0.854,7,-7.794,1,0.0332,0.0,0.0689,0.962,135.015,197400,4,spotify:album:52E4RP7XDzalpIrOgSTgiQ,2001-10-29
544,544,544,Westlife,Westlife,Flying Without Wings,30ngg6jCMqOBcvj5fLgfBe,0.258,0.493,8,-7.956,1,0.041,0.0,0.21,0.267,72.729,215307,4,spotify:album:03zaputfmJ3wwrKh6bHcTN,1999-11-01
545,545,545,Christina Aguilera,Christina Aguilera,Genie in a Bottle,6onLnWywmbSnXDFPVY1mM6,0.633,0.792,1,-6.968,1,0.149,0.000185,0.152,0.918,175.795,217133,4,spotify:album:6fpPZS13ImRVpr7Tqs6yP9,1999
546,546,546,Eiffel 65,Europop,Blue (Da Ba Dee),5FgtdSf7I5lClThz2ptWvl,0.822,0.969,7,-11.471,0,0.0582,0.000162,0.39,0.765,128.007,283748,4,spotify:album:54vbD17F1t5q3yHkj1cX37,2011-01-05
